APV                4              13               0
               0           90.76           54.77
               1          -33.46           37.77
               2          -36.06           23.63
               3          -117.9           17.37
               4          -122.4           23.55
               5          -68.79           12.46
               6          -33.74           11.14
               7           18.57           15.88
               8          -44.65           12.94
               9          -27.04           11.16
              10           5.102           10.22
              11           30.93           12.27
              12          -38.05           11.13
              13          -15.68           11.64
              14          -18.29           11.45
              15           84.47              11
              16          -29.32           19.57
              17          -43.53           10.71
              18          -16.45           11.28
              19           34.27           11.55
              20          -39.61           18.79
              21          -47.51           12.41
              22          -25.42           10.91
              23           33.98           13.49
              24          -19.37           10.84
              25          -1.551           10.67
              26           4.067           10.09
              27           53.75            10.7
              28          -12.72           11.84
              29          -14.53           10.74
              30          -3.149           9.933
              31           86.84           10.57
              32          -37.67           25.72
              33             -51           11.51
              34           19.08           10.69
              35           29.97           13.26
              36          -40.36              17
              37          -33.66           11.81
              38           5.698           11.83
              39           64.02           13.24
              40          -14.09           11.36
              41           4.232           11.56
              42         -0.9664           10.87
              43           47.74           10.67
              44          -37.88           14.02
              45          -5.462            10.8
              46           42.27           10.73
              47           104.7           10.89
              48           -21.5           26.35
              49          -41.75           12.19
              50          -11.21           10.68
              51           20.51           16.09
              52          -16.82           15.58
              53          -34.39           10.49
              54          -14.15           11.06
              55           61.09           13.29
              56          -14.47           10.96
              57          -9.194           12.42
              58          -17.23           12.64
              59           75.91           10.22
              60          -9.183           14.31
              61          -21.62           11.05
              62           14.26           10.06
              63           98.24           10.49
              64          -35.27           12.32
              65           -23.5           14.01
              66           19.21           10.86
              67           20.23           10.65
              68          -51.37           10.98
              69          -43.18           10.67
              70          -11.51            11.8
              71           48.62           10.31
              72          -52.08           14.67
              73          -25.73           10.73
              74            11.3           19.75
              75           60.46           12.09
              76          -20.84           10.59
              77           -14.5            10.3
              78           9.208           12.56
              79           110.6           13.36
              80          -52.17           11.36
              81          -38.18           13.49
              82         -0.7335           10.04
              83           20.27           10.41
              84          -43.69           11.03
              85          -27.23           10.78
              86           12.69           17.85
              87           53.02           10.41
              88          -22.37           11.82
              89          -17.94           10.48
              90          -7.185           14.21
              91            64.3           12.91
              92          -30.41           10.11
              93          -21.47           11.56
              94           23.46            13.4
              95           110.1           12.43
              96          -51.72           11.08
              97           -24.9           11.66
              98          -4.017           10.59
              99           37.79           11.06
             100          -50.11           10.98
             101          -22.18           10.98
             102          -18.43           20.06
             103           62.29           10.94
             104          -31.86           10.73
             105           17.47           10.71
             106           7.668           11.54
             107           52.64           16.74
             108          -31.02           10.51
             109          -3.023           11.15
             110           14.74           11.48
             111           118.5           11.54
             112           -12.9           10.99
             113          -9.857            10.4
             114           1.037            10.3
             115           27.59           10.23
             116          -37.38           13.78
             117          -42.01           10.06
             118           -21.1            20.4
             119            51.8           11.22
             120          -19.07              11
             121          -20.25           10.13
             122         -0.5628            10.3
             123           55.75            15.3
             124         -0.4303           10.76
             125          -19.18           10.46
             126           4.474           10.38
             127           167.6           10.48
APV                4              13               1
               0           52.93           52.95
               1          -49.83           36.28
               2          -10.65           23.88
               3          -101.5           16.54
               4            -116           13.61
               5          -50.54           11.65
               6          -12.72           11.64
               7           46.64           11.16
               8          -45.46           11.07
               9          -33.59           11.17
              10          -14.27           10.91
              11           55.97           16.87
              12          -65.12           11.96
              13           -21.1            10.8
              14           45.41           11.47
              15           84.66           17.89
              16          -40.07           11.14
              17          -46.31           11.25
              18           -15.6           12.45
              19           39.54           11.15
              20          -62.94           11.62
              21          -12.72           11.02
              22        -0.01434           10.86
              23              38           10.85
              24           -37.1           11.47
              25          -27.83           10.61
              26           13.78              11
              27           41.06           15.75
              28          -40.04           12.23
              29          -35.07           11.35
              30           37.19           11.25
              31           83.89           21.17
              32          -50.85            12.4
              33          -32.36           11.35
              34           38.12           11.69
              35           27.51           11.76
              36          -57.84           11.12
              37          -19.68           11.95
              38           15.07           11.46
              39           54.46           13.49
              40          -66.16           11.56
              41          -17.78           11.22
              42           5.319            11.1
              43            59.7           13.75
              44          -45.91           11.76
              45          -11.58           12.36
              46           11.83           11.12
              47           60.42              20
              48           -26.9           13.39
              49          -24.08           11.05
              50           12.94           11.62
              51           34.96           10.97
              52          -60.43            11.1
              53          -40.68            10.8
              54          -5.396           10.78
              55           30.82           16.22
              56           -42.5           10.58
              57          -16.51           10.43
              58           14.84           11.09
              59            53.4           13.66
              60           -8.11           10.71
              61          -15.75           11.42
              62           37.31           10.37
              63           102.6           13.68
              64          -56.29              14
              65          -61.17           10.96
              66           5.298           11.75
              67           45.28           19.81
              68           -50.4           11.12
              69          -47.71           10.94
              70           10.65           11.16
              71           69.53            11.6
              72          -44.13           10.79
              73          -18.47           12.46
              74           44.79           13.94
              75           72.38            15.8
              76          -25.98           11.05
              77          -12.53           10.58
              78           23.61           24.94
              79           75.08           14.71
              80          -43.97           14.09
              81          -44.01           10.92
              82           15.52           12.86
              83           37.59              23
              84          -62.63           11.07
              85          -39.01           11.43
              86          -3.666           10.51
              87           48.24            11.1
              88          -27.93           10.84
              89           -38.8           11.62
              90           15.25           12.85
              91           40.61           11.89
              92          -19.08           10.76
              93          -40.47           10.79
              94           43.47           23.83
              95           91.28           11.54
              96          -57.93           12.54
              97          -26.41           11.57
              98           23.65           13.92
              99           50.44           24.53
             100          -47.45           11.08
             101          -51.19           11.53
             102           24.56           11.19
             103           39.41           12.62
             104          -38.01            10.9
             105          -10.35            11.2
             106           35.11           17.85
             107           72.86           12.47
             108          -2.588           10.74
             109          -15.76              11
             110           36.99           18.24
             111           114.2           11.35
             112          -41.44           11.25
             113          -34.13           10.49
             114           13.61           12.28
             115           47.99           16.35
             116          -50.63           10.85
             117          -17.88           10.93
             118           18.79            11.5
             119           46.05           15.09
             120          -34.15              11
             121          -16.23           10.67
             122           46.35           24.14
             123           66.66           15.75
             124          -14.72           11.02
             125          -28.22           11.49
             126            16.8           18.98
             127           119.3           11.47
APV                4              13               2
               0           102.4            50.6
               1          -34.05           34.59
               2          -8.528           23.16
               3          -102.9           18.04
               4          -108.2            12.7
               5          -80.52           11.13
               6          -11.29           14.19
               7           27.26            10.3
               8          -45.18            10.6
               9          -17.31           10.88
              10          -3.695           9.797
              11           60.61           12.48
              12          -44.83           9.767
              13          -4.627           22.27
              14           8.369           10.45
              15           81.73           10.19
              16           -7.79            10.1
              17          -66.24           10.03
              18           6.772           12.52
              19           15.97           10.62
              20          -46.31           10.75
              21          -29.27           9.994
              22          -3.621           13.43
              23           47.74           9.858
              24          -40.97           10.59
              25          -26.42           15.32
              26          -11.57           9.534
              27           65.52           11.53
              28          -55.02           9.862
              29           1.382           11.56
              30           9.559           10.75
              31           84.36            9.83
              32          -4.967           11.29
              33          -53.08           10.58
              34           11.27           12.11
              35           12.62           10.53
              36          -45.24            10.3
              37          -44.82           10.45
              38           16.43           10.75
              39           46.47           10.35
              40          -60.52           10.47
              41          -10.06           26.21
              42          -13.16           10.35
              43           62.71           10.55
              44          -39.97           10.26
              45           -2.95           9.629
