APV                3              20               1               0
               0           161.5           51.38
               1           16.71           40.71
               2          -1.247            43.1
               3         -0.4075           39.44
               4           -37.2            34.1
               5          -48.65           20.43
               6          -78.16           16.88
               7          -38.28           11.27
               8           -47.8           9.643
               9          -48.13           8.844
              10          -43.89           7.756
              11           24.34           7.555
              12          -30.68           7.269
              13          -37.88           7.314
              14           1.089           6.811
              15           43.72            7.32
              16            17.9           7.567
              17          -37.44           7.265
              18          -20.83            7.52
              19           34.84           7.313
              20          -18.61           7.507
              21          -19.96           6.913
              22           2.055           6.598
              23           35.01           7.097
              24          -20.84           7.342
              25          -6.403           6.587
              26           11.63           6.946
              27           80.93           7.382
              28          -14.73           6.942
              29          -10.17           6.882
              30            1.37           6.474
              31           46.06           7.385
              32          -2.717           7.317
              33          -39.04            7.68
              34          -1.261           7.137
              35           18.35           7.285
              36           -37.7           7.532
              37          -20.44           7.413
              38           8.142           7.195
              39           51.78           7.443
              40          -10.64             7.7
              41           2.101           7.319
              42            12.6           7.478
              43           45.98            7.59
              44          -42.82           7.316
              45          -2.376           7.371
              46           16.02           6.995
              47           73.75           7.939
              48           4.394           7.021
              49          -20.85           6.949
              50           9.559           7.123
              51            38.4           7.183
              52          -2.922           6.726
              53          -14.41           6.723
              54          -7.384           6.547
              55           32.44           7.014
              56          -23.26           6.945
              57           3.211           6.578
              58            8.07           6.734
              59           52.08            7.27
              60          -14.56           6.611
              61          -17.12           6.753
              62           23.11           6.769
              63           56.86            8.51
              64           3.028           7.095
              65          -21.26           7.208
              66            -1.5           7.135
              67           23.19           7.236
              68          -1.403           7.091
              69          -2.204           6.932
              70          -3.107           7.017
              71           21.67           7.295
              72          -17.52           7.062
              73          0.3275           6.934
              74           17.85           7.468
              75           58.68           7.423
              76           -14.8           7.022
              77           -9.67           7.041
              78           26.48           7.213
              79           77.08           7.625
              80          -14.38           7.344
              81           -27.4           7.106
              82          -19.17           6.907
              83           47.13           7.197
              84          -15.99           7.602
              85           -8.56           6.835
              86          -5.302           6.577
              87           59.46           7.204
              88          -18.77           7.185
              89          -23.13           6.985
              90         -0.8634           6.592
              91           80.59           7.538
              92          -22.21           6.929
              93          -25.34           6.904
              94           13.37           6.758
              95           47.33           7.367
              96          -33.43           7.421
              97          0.9952           7.003
              98          -1.507           7.315
              99           16.92           7.541
             100          -21.73           7.372
             101          -11.48           7.322
             102          -7.486           6.954
             103           59.66           7.448
             104          -11.26           7.137
             105          -15.99           7.858
             106            21.8           7.687
             107           62.18           7.857
             108          -26.85           7.218
             109        -0.09302           7.102
             110           34.67           7.327
             111           89.96             7.8
             112          -13.17           7.139
             113          -23.74           6.852
             114          0.5835           6.627
             115           51.72           7.303
             116          -19.92            7.24
             117           13.25           6.778
             118             3.2            6.44
             119           46.72           7.018
             120          -15.17           7.057
             121          -5.192           6.651
             122           13.46           6.756
             123            51.1           7.299
             124          -11.74            6.69
             125           -4.58           6.517
             126           14.43            6.72
             127           111.4           8.195
APV                3              20               1               1
               0           164.8           52.23
               1           9.407           42.41
               2           17.79           44.91
               3          -2.453           41.29
               4          -40.98           35.58
               5          -42.08           21.21
               6          -53.09           17.58
               7          -52.78           12.09
               8          -41.56           10.47
               9          -35.15           9.729
              10           18.84           8.935
              11           15.63           8.395
              12          -40.65           8.349
              13          -47.14           8.373
              14           24.89           8.391
              15           42.39           8.232
              16           6.267           8.401
              17          -26.57           8.112
              18           7.376           8.552
              19          0.9166           7.728
              20          -5.923           8.011
              21          -27.62           7.827
              22          -11.41           7.645
              23           27.53           8.011
              24          -17.11           8.357
              25          -24.16               8
              26           9.561           7.712
              27           25.62           8.237
              28          -7.414           7.607
              29          -23.55           7.887
              30           7.602           7.606
              31           33.04            8.16
              32           4.188           8.483
              33          -27.19           8.776
              34           6.522           8.272
              35           12.08           8.345
              36          -20.95           8.611
              37          -19.47           8.263
              38           24.01           8.473
              39           24.97           8.383
              40          -47.94           9.101
              41          -12.55            8.53
              42           32.14           8.755
              43           40.33           8.663
              44          -43.37           8.599
              45          -22.51            8.26
              46           32.45           8.321
              47           42.08           8.541
              48          -1.917           7.922
              49          -27.38           7.866
              50            7.27           7.948
              51            31.6           8.038
              52          -14.18           7.853
              53          -30.67           7.839
              54           15.05           7.839
              55           17.03           7.982
              56          -19.31           8.093
              57          -15.18           7.771
              58           23.77           8.077
              59           18.92           8.184
              60          -24.41           7.688
              61          -16.11           7.666
              62           30.05           7.683
              63           36.66            8.33
              64          -10.31            9.16
              65          -7.588           8.363
              66          0.6785           8.365
              67           20.68           8.296
              68          -11.22           8.316
              69          -10.91           8.274
              70          -10.12           8.354
              71           32.27           8.277
              72           -25.8           8.245
              73           1.549           8.112
              74           22.82           8.651
              75           31.85           8.389
              76          -33.23           8.091
              77          -9.148           7.863
              78           24.77           8.422
              79           46.35           8.569
              80          -3.584           8.134
              81          -28.12           7.955
              82           4.058           7.785
              83           7.945           7.806
              84          -2.826           8.038
              85          -29.11           7.869
              86           8.118           7.642
              87           22.16           8.026
              88          -35.31           8.184
              89          -41.06            7.94
              90            5.92           7.625
              91           39.54           8.067
              92          -8.751           7.625
              93          -15.78           7.792
              94           11.47           7.783
              95           54.43           8.449
              96          -3.728           8.097
              97          -20.16           8.555
              98           8.442           8.834
              99           12.44           8.429
             100          -7.692           8.247
             101          -30.61           8.443
             102            12.1             8.5
             103            25.7           8.324
             104          -12.12           8.175
             105          -23.18           8.888
             106           6.731           8.201
             107           51.81           8.634
             108          -26.84           8.215
             109          -27.16           8.312
             110           24.66           8.501
             111           84.87           8.615
             112          -20.41           8.385
             113          -17.89           7.749
             114           22.66            8.04
             115           24.06           7.983
             116           -6.92           7.706
             117          -5.873           7.321
             118           15.35           7.667
             119           3.825            7.38
             120          -24.52           7.982
             121          -28.67           7.803
             122           34.35           7.819
             123           49.89           8.115
             124          -16.73            7.66
             125          -3.587           7.361
             126            24.5           7.718
             127           92.18           8.817
APV                3              20               1               4
               0           198.5           52.93
               1           55.99           40.29
               2           36.75           40.66
               3           6.731           35.74
               4          -32.53           30.89
               5          -24.27            18.8
               6          -52.64           15.69
               7          -69.93           11.08
               8          -63.33           9.844
               9          -5.504           8.549
              10          -21.69           7.778
              11          -24.88           7.293
              12          -28.66           7.375
              13          -13.85           7.329
              14           17.47           7.139
              15           29.37           7.259
              16           5.277           7.133
              17          -17.37           6.935
              18            13.1           7.125
              19           -13.3           6.843
              20          -12.85           7.337
              21          -6.317           6.539
              22          -18.25           6.714
              23          -9.183           6.532
              24          -16.05           7.179
              25          -13.25           6.988
              26           20.65           6.631
              27            17.3           7.087
              28          -9.892            6.65
              29           15.59           6.934
              30          -9.709           6.424
              31          -13.29           6.993
              32          -20.68           7.827
              33          -10.87           7.448
              34          -5.261           6.946
              35          -19.63           7.243
              36           -23.8           7.619
              37          -5.308           7.011
              38           1.065           6.725
              39          -3.742           6.718
              40          -6.378           7.532
              41         -0.2741           7.119
              42           15.26           7.437
              43           12.93           7.341
              44          -3.593            6.82
              45           12.83           7.581
              46           3.353           6.593
              47           26.24            7.77
              48          -10.43           7.051
              49          0.3481           6.394
              50           3.228           6.467
              51           15.31           6.591
              52          -13.91           6.948
              53            10.5           6.576
              54           3.088            6.39
              55            3.22           6.273
              56          -20.96           6.881
              57          0.8928           6.358
              58           10.05           6.563
              59           6.969           6.799
              60           12.13           6.481
              61           9.722           6.468
              62           2.296           6.033
              63           24.61           6.698
              64           1.418           7.229
              65           11.68           7.241
              66           22.92           7.512
              67          -19.87           6.944
              68          -19.22            7.77
              69          -11.24           7.046
              70           10.91           7.261
              71           10.19           7.097
              72          -19.25           7.151
              73           38.46           7.303
              74          0.5935           6.807
              75           13.16           7.162
              76            6.97           6.816
              77           4.953           6.811
              78           4.677           6.691
              79           20.78           7.596
              80          -1.372           7.248
              81          -5.479           6.709
              82          0.5779           6.414
              83           9.166           6.694
              84          -17.14           7.523
              85          -14.26               7
              86         -0.6455           6.366
              87           2.751           6.507
              88          -19.23           7.264
              89           4.574           6.716
              90          -12.03           6.678
              91           -1.54           6.683
              92            7.91           6.606
              93           8.656           6.573
              94           4.495           6.345
              95            22.1           7.323
              96          -9.723             7.3
              97           6.059           7.359
              98           5.166           7.207
              99           21.41           7.431
             100          -5.828           7.303
             101           3.185           6.902
             102           1.774           6.693
             103           13.73           7.205
             104          -21.04           7.316
             105           3.765           7.405
             106          -6.448           7.104
             107           4.921           7.334
             108          -16.85           7.216
             109           17.16           7.442
             110           1.121           6.654
             111           31.47           7.749
             112          -21.76           7.554
             113          0.3317           6.446
             114         -0.5569           6.498
             115           12.58           6.816
             116          -20.85            7.15
             117           2.429           6.244
             118           3.458           6.209
             119           11.11           6.807
             120          -2.823           6.715
             121           8.865           6.663
             122           15.29           6.632
             123           15.34           7.117
             124          -8.218           6.393
             125          -11.05            6.55
             126          -12.83           6.426
             127            48.9           8.157
APV                3              20               1               5
               0           125.7           55.01
               1            15.8           42.08
               2           24.85           43.38
               3           31.22           39.08
               4          -67.03           37.49
               5          -72.25           19.73
               6           -77.8           16.65
               7          -36.93           11.42
               8          -72.61           9.829
               9           -57.6           13.96
              10            2.99           7.701
              11           32.72           7.884
              12          -54.92           7.252
              13           -35.2           7.105
              14           31.36           7.076
              15           90.04           16.21
              16          -27.86           7.475
              17          -31.38           20.12
              18          -10.19           6.759
              19           27.13           6.984
              20          -27.79           7.317
              21          -26.74           6.811
              22           17.77           6.613
              23           45.77           7.005
              24          -28.89           11.13
              25           -16.6           7.035
              26           28.92           12.84
              27           61.69           20.31
              28          -33.65           6.974
              29          -44.84           6.757
              30           28.14           22.31
              31           62.18           7.827
              32          -26.89           21.02
              33          -38.42           7.655
              34           6.096           6.866
              35           32.68           7.447
              36           -19.2           8.238
              37          -24.96           7.148
              38          0.4339           6.507
              39           63.21            7.74
              40           -32.8           8.071
              41          -15.51           7.536
              42           23.29           7.499
              43           63.71             7.9
              44          -47.99           7.056
              45          -12.46           7.175
              46           45.28           7.166
              47           66.71           8.509
              48          -44.44           7.091
              49          -16.53           22.43
              50           14.92           6.854
              51           57.01           7.197
              52          -37.77            6.98
              53          -50.89           6.616
              54           6.956           6.403
              55           59.37           7.132
              56           -39.8           6.798
              57          -28.95           6.791
              58           44.42           6.793
              59           50.03           7.508
              60          -11.86           6.387
              61          -26.88           6.504
              62           21.65           6.382
              63           79.34           9.121
              64          -41.23           18.94
              65          -31.81           7.785
              66           6.963           6.851
              67           52.45           7.343
              68          -29.77           17.94
              69          -14.44           7.449
              70           15.22           7.139
              71              33           7.628
              72          -35.47            7.11
              73          -22.15            7.33
              74           33.77           7.234
              75           69.09            7.77
              76          -16.63           7.073
              77           -9.94           15.92
              78           26.36            7.18
              79           99.71           8.381
              80          -29.75           20.73
              81          -43.35           7.038
              82           8.246           6.544
              83           39.56           7.065
              84           -29.8           7.652
              85          -33.35           6.986
              86           21.21           12.48
              87           52.48           7.102
              88          -24.34           7.068
              89          -29.32           6.957
              90           39.82           6.835
              91           73.81           7.714
              92          -8.265           6.409
              93          -2.372           6.322
              94           53.03           6.815
              95           99.27           12.03
              96          -27.18           20.84
              97          -36.08           7.535
              98          -4.506           7.001
              99           56.36           7.672
             100          -17.53            14.5
             101          -26.25           12.18
             102           7.339           6.943
             103           60.83           7.661
             104          -33.15           7.125
             105          -17.62           7.612
             106           27.07           7.187
             107           60.28           20.22
             108          -28.73            7.31
             109          -17.13           14.29
             110           55.06           7.161
             111           91.55           8.638
             112          -31.78           18.92
             113          -33.34           6.868
             114           15.49           6.671
             115           68.86           7.271
             116          -51.88           6.967
             117          -11.13           6.459
             118           19.27            14.1
             119            37.5           23.49
             120          -35.01           6.866
             121           -9.73           6.594
             122           42.23           21.96
             123           92.13            7.71
             124           -11.6           6.464
             125          -18.43           6.459
             126           37.47            6.59
             127             113           9.305
APV                3              20               0               2
               0           90.51           43.02
               1           1.345           42.56
               2          -11.35            41.2
               3          -15.22           36.29
               4          -45.83            27.1
               5          -46.16           18.63
               6          -85.22           13.45
               7          -50.16           9.874
               8           -62.3           8.123
               9          -27.42           7.055
              10           10.88           5.689
              11           3.009            4.57
              12          -42.45           4.919
              13          -13.38           4.938
              14           28.67           4.953
              15           41.22           4.859
              16          -14.52           5.138
              17          -25.33            4.85
              18           6.023           4.879
              19           7.337           4.635
              20          -22.43           4.947
              21          -8.392           4.596
              22            21.1           4.754
              23           19.86           4.617
              24          -22.89           4.895
              25          -16.61           4.593
              26           11.74           4.548
              27           20.22           4.634
